strain	id	culture_year	edited	allele	condition	transcript	tpm
JU2106	GZ_B3_D9	2017	FALSE	ALT	JU2106	ZK795.6	0.169197689955066
JU2106	GZ_B5_B8	2017	FALSE	ALT	JU2106	ZK795.6	0.169099933321171
JU2106	GZr_B3_B5	2017	FALSE	ALT	JU2106	ZK795.6	0
JU2141	GZ_B10_A6_ECA3100	2022	TRUE	ALT	JU2141_edits	ZK795.6	0.91823942982162
JU2141	GZ_B10_B8_ECA3099	2022	TRUE	ALT	JU2141_edits	ZK795.6	1.27275635332629
JU2141	GZ_B10_B9_ECA3100	2022	TRUE	ALT	JU2141_edits	ZK795.6	2.60564140599985
JU2141	GZ_B10_C5	2022	FALSE	REF	JU2141	ZK795.6	2.79607136931371
JU2141	GZ_B10_D2_ECA3099	2022	TRUE	ALT	JU2141_edits	ZK795.6	2.00927695756629
JU2141	GZ_B10_D8	2022	FALSE	REF	JU2141	ZK795.6	1.2371518730688
JU2141	GZ_B10_E5_ECA3099	2022	TRUE	ALT	JU2141_edits	ZK795.6	1.66145474615711
JU2141	GZ_B10_E6_ECA3100	2022	TRUE	ALT	JU2141_edits	ZK795.6	0.565662231806919
JU2141	GZ_B10_G5	2022	FALSE	REF	JU2141	ZK795.6	2.85703152551344
JU2141	GZ_B10_H2_ECA3099	2022	TRUE	ALT	JU2141_edits	ZK795.6	1.06966229725186
JU2141	GZ_B10_H3_ECA3100	2022	TRUE	ALT	JU2141_edits	ZK795.6	0.951120186150613
JU2141	GZ_B10_H8	2022	FALSE	REF	JU2141	ZK795.6	0.865504053806421
JU2141	GZ_B2_A7	2017	FALSE	REF	JU2141	ZK795.6	2.42564434670667
JU2141	GZ_B4_I1	2017	FALSE	REF	JU2141	ZK795.6	1.85713199921939
JU2141	GZr_B2_D8	2017	FALSE	REF	JU2141	ZK795.6	1.67373634637702
JU3144	GZ_B10_A2_ECA3096	2022	TRUE	ALT	JU3144_edits	ZK795.6	4.81564175740742
JU3144	GZ_B10_A3_ECA3097	2022	TRUE	ALT	JU3144_edits	ZK795.6	8.65800250682174
JU3144	GZ_B10_B5_ECA3096	2022	TRUE	ALT	JU3144_edits	ZK795.6	1.17145766154001
JU3144	GZ_B10_C6	2022	FALSE	REF	JU3144	ZK795.6	1.34901338069454
JU3144	GZ_B10_C8_ECA3096	2022	TRUE	ALT	JU3144_edits	ZK795.6	0.607228480409684
JU3144	GZ_B10_C9_ECA3097	2022	TRUE	ALT	JU3144_edits	ZK795.6	0.574507128503844
JU3144	GZ_B10_D9	2022	FALSE	REF	JU3144	ZK795.6	0.977829417151154
JU3144	GZ_B10_F3	2022	FALSE	REF	JU3144	ZK795.6	0.516593168603234
JU3144	GZ_B10_F6_ECA3097	2022	TRUE	ALT	JU3144_edits	ZK795.6	0.828582402035193
JU3144	GZ_B10_G6	2022	FALSE	REF	JU3144	ZK795.6	1.43081782468458
JU3144	GZ_B10_G8_ECA3096	2022	TRUE	ALT	JU3144_edits	ZK795.6	1.07092890774883
JU3144	GZ_B10_G9_ECA3097	2022	TRUE	ALT	JU3144_edits	ZK795.6	3.07690425806203
JU3144	GZ_B10_H9	2022	FALSE	REF	JU3144	ZK795.6	3.14669655388541
JU3144	GZ_B2_F6	2017	FALSE	REF	JU3144	ZK795.6	2.74677514757719
JU3144	GZ_B5_A2	2017	FALSE	REF	JU3144	ZK795.6	1.85532560637509
JU642	GZ_B10_A9	2022	FALSE	ALT	JU642	ZK795.6	0.81278048855101
JU642	GZ_B10_C1_ECA3101	2022	TRUE	REF	JU642_edits	ZK795.6	0.122474517428717
JU642	GZ_B10_C2_ECA3102	2022	TRUE	REF	JU642_edits	ZK795.6	0.237692725804134
JU642	GZ_B10_C3	2022	FALSE	ALT	JU642	ZK795.6	0
JU642	GZ_B10_D4_ECA3101	2022	TRUE	REF	JU642_edits	ZK795.6	0.640533975710441
JU642	GZ_B10_D5_ECA3102	2022	TRUE	REF	JU642_edits	ZK795.6	0.438980683731806
JU642	GZ_B10_E8_ECA3102	2022	TRUE	REF	JU642_edits	ZK795.6	0.485147358944101
JU642	GZ_B10_E9	2022	FALSE	ALT	JU642	ZK795.6	0
JU642	GZ_B10_G1_ECA3101	2022	TRUE	REF	JU642_edits	ZK795.6	0.161242545615062
JU642	GZ_B10_G2_ECA3102	2022	TRUE	REF	JU642_edits	ZK795.6	0.115763320566323
JU642	GZ_B10_G3	2022	FALSE	ALT	JU642	ZK795.6	0.0911487744459366
JU642	GZ_B10_H4_ECA3101	2022	TRUE	REF	JU642_edits	ZK795.6	0
JU642	GZ_B10_H5_ECA3102	2022	TRUE	REF	JU642_edits	ZK795.6	0
JU642	GZ_B10_H6	2022	FALSE	ALT	JU642	ZK795.6	0
JU642	GZ_B7_A6	2017	FALSE	ALT	JU642	ZK795.6	0
JU642	GZ_B7_D2	2017	FALSE	ALT	JU642	ZK795.6	0.218076778440511
JU642	GZr_B5_I2	2017	FALSE	ALT	JU642	ZK795.6	0.630685221949938
