strain	zone	zone_mean	hap_inv	haplotype_2	inversion
JU2001	eri6f3utr	89.1661794911709	N2-like	AB1	N2-like
JU2007	TIR1	121.14253534666	CB4856-like	CB4856	CB4856-like
JU2007	TIR2	106.241917029916	CB4856-like	CB4856	CB4856-like
JU2007	sosi1	160.219056566133	CB4856-like	CB4856	CB4856-like
JU2007	eri6e	163.536413245079	CB4856-like	CB4856	CB4856-like
JU2007	eri6f	96.4056960070605	CB4856-like	CB4856	CB4856-like
JU2007	eri6f3utr	104.890979452345	CB4856-like	CB4856	CB4856-like
JU2016	TIR1	137.846136483578	N2-like	AB1	N2-like
JU2016	TIR2	151.205556362228	N2-like	AB1	N2-like
JU2016	sosi1	115.573558237179	N2-like	AB1	N2-like
JU2016	eri6e	104.557399871345	N2-like	AB1	N2-like
JU2016	eri6f	85.0956790744078	N2-like	AB1	N2-like
JU2016	eri6f3utr	80.8424596081366	N2-like	AB1	N2-like
JU2017	TIR1	126.304708838841	N2-like	AB1	N2-like
JU2017	TIR2	114.028894363339	N2-like	AB1	N2-like
JU2017	sosi1	119.535000688785	N2-like	AB1	N2-like
JU2017	eri6e	106.915861402531	N2-like	AB1	N2-like
JU2017	eri6f	119.183187568418	N2-like	AB1	N2-like
JU2017	eri6f3utr	100.406844106735	N2-like	AB1	N2-like
JU2106	TIR1	33.6228350656198	JU2106	JU2106	ANCeri-7
JU2106	TIR2	46.4953972589331	JU2106	JU2106	ANCeri-7
JU2106	sosi1	137.768270637527	JU2106	JU2106	ANCeri-7
JU2106	eri6e	138.867873293886	JU2106	JU2106	ANCeri-7
JU2106	eri6f	95.0635447531445	JU2106	JU2106	ANCeri-7
JU2106	eri6f3utr	13.1766815473368	JU2106	JU2106	ANCeri-7
JU2131	TIR1	110.186574987713	N2-like	AB1	N2-like
JU2131	TIR2	111.314612524944	N2-like	AB1	N2-like
JU2131	sosi1	122.911652384637	N2-like	AB1	N2-like
JU2131	eri6e	102.614200884934	N2-like	AB1	N2-like
JU2131	eri6f	109.248598091601	N2-like	AB1	N2-like
JU2131	eri6f3utr	96.6021227943162	N2-like	AB1	N2-like
JU2141	TIR1	105.226263661004	N2-like	AB1	N2-like
JU2141	TIR2	99.8254403902998	N2-like	AB1	N2-like
JU2141	sosi1	138.184290169906	N2-like	AB1	N2-like
JU2141	eri6e	117.146664276756	N2-like	AB1	N2-like
JU2141	eri6f	103.799297218141	N2-like	AB1	N2-like
JU2141	eri6f3utr	101.097940965421	N2-like	AB1	N2-like
JU2234	TIR1	91.1440763022019	N2-like	AB1	N2-like
JU2234	TIR2	92.1048583895567	N2-like	AB1	N2-like
JU2234	sosi1	132.732399486972	N2-like	AB1	N2-like
JU2234	eri6e	127.936699678873	N2-like	AB1	N2-like
JU2234	eri6f	105.150064003087	N2-like	AB1	N2-like
JU2234	eri6f3utr	99.7186240066612	N2-like	AB1	N2-like
JU2250	TIR1	101.937010443955	N2-like	AB1	N2-like
JU2250	TIR2	90.6900332949881	N2-like	AB1	N2-like
JU2250	sosi1	106.795579706967	N2-like	AB1	N2-like
JU2250	eri6e	99.1239207166392	N2-like	AB1	N2-like
JU2250	eri6f	98.155581110642	N2-like	AB1	N2-like
JU2250	eri6f3utr	115.292671530853	N2-like	AB1	N2-like
JU2257	TIR1	143.837645692412	N2-like	AB1	N2-like
JU2257	TIR2	122.643504050298	N2-like	AB1	N2-like
JU2257	sosi1	117.001850886734	N2-like	AB1	N2-like
JU2257	eri6e	122.727032964741	N2-like	AB1	N2-like
JU2257	eri6f	91.6089413349752	N2-like	AB1	N2-like
JU2257	eri6f3utr	96.3783520400709	N2-like	AB1	N2-like
JU2316	TIR1	90.0161533490553	JU2526	JU2526	INVsosi-1
JU2316	TIR2	84.656457651512	JU2526	JU2526	INVsosi-1
JU2316	sosi1	272.651678060728	JU2526	JU2526	INVsosi-1
JU2316	eri6e	127.454207647197	JU2526	JU2526	INVsosi-1
JU2316	eri6f	93.589464815347	JU2526	JU2526	INVsosi-1
JU2316	eri6f3utr	91.0208485995786	JU2526	JU2526	INVsosi-1
JU2464	TIR1	80.8595524509935	N2-like	AB1	N2-like
JU2464	TIR2	94.4835965970568	N2-like	AB1	N2-like
JU2464	sosi1	316.105646860679	N2-like	AB1	N2-like
JU2464	eri6e	101.580179101446	N2-like	AB1	N2-like
JU2464	eri6f	80.8885720265842	N2-like	AB1	N2-like
JU2464	eri6f3utr	78.68096290665	N2-like	AB1	N2-like
JU2466	TIR1	113.54023971504	N2-like	AB1	N2-like
JU2466	TIR2	101.259106912315	N2-like	AB1	N2-like
JU2466	sosi1	161.23528404426	N2-like	AB1	N2-like
JU2466	eri6e	132.884131017601	N2-like	AB1	N2-like
JU2466	eri6f	108.898013034896	N2-like	AB1	N2-like
JU2466	eri6f3utr	96.5245501241142	N2-like	AB1	N2-like
JU2478	TIR1	125.723710419519	N2-like	AB1	N2-like
JU2478	TIR2	123.310258964104	N2-like	AB1	N2-like
JU2478	sosi1	114.708179803365	N2-like	AB1	N2-like
JU2478	eri6e	107.209908430002	N2-like	AB1	N2-like
JU2478	eri6f	103.029934425445	N2-like	AB1	N2-like
JU2478	eri6f3utr	116.195580721688	N2-like	AB1	N2-like
JU2513	TIR1	126.389099015285	N2-like	AB1	N2-like
JU2513	TIR2	94.6511059429714	N2-like	AB1	N2-like
JU2513	sosi1	150.769245398787	N2-like	AB1	N2-like
JU2513	eri6e	125.976298438367	N2-like	AB1	N2-like
JU2513	eri6f	123.799285939765	N2-like	AB1	N2-like
JU2513	eri6f3utr	106.118779792709	N2-like	AB1	N2-like
JU2519	TIR1	117.188544304603	N2-like	AB1	N2-like
JU2519	TIR2	96.3232189743637	N2-like	AB1	N2-like
JU2519	sosi1	185.026041606618	N2-like	AB1	N2-like
JU2519	eri6e	164.903800105637	N2-like	AB1	N2-like
JU2519	eri6f	128.707669196429	N2-like	AB1	N2-like
JU2519	eri6f3utr	118.21491693639	N2-like	AB1	N2-like
JU2522	TIR1	99.3179109366222	N2-like	AB1	N2-like
JU2522	TIR2	104.542059217312	N2-like	AB1	N2-like
JU2522	sosi1	156.447166810436	N2-like	AB1	N2-like
JU2522	eri6e	133.143604956871	N2-like	AB1	N2-like
JU2522	eri6f	89.8785433579746	N2-like	AB1	N2-like
JU2522	eri6f3utr	90.5119152854194	N2-like	AB1	N2-like
JU2526	TIR1	86.2995366030301	JU2526	JU2526	INVsosi-1
JU2526	TIR2	76.2583985033051	JU2526	JU2526	INVsosi-1
JU2526	sosi1	261.609270917294	JU2526	JU2526	INVsosi-1
JU2526	eri6e	99.9819712002473	JU2526	JU2526	INVsosi-1
JU2526	eri6f	94.1517724030152	JU2526	JU2526	INVsosi-1
JU2526	eri6f3utr	105.828596277183	JU2526	JU2526	INVsosi-1
JU2534	TIR1	161.509213461022	N2-like	AB1	N2-like
JU2534	TIR2	139.168441060917	N2-like	AB1	N2-like
JU2534	sosi1	140.760324178968	N2-like	AB1	N2-like
JU2534	eri6e	119.028898680392	N2-like	AB1	N2-like
JU2534	eri6f	91.9917780167459	N2-like	AB1	N2-like
JU2534	eri6f3utr	96.250750881049	N2-like	AB1	N2-like
JU2565	TIR1	144.448876893679	N2-like	AB1	N2-like
JU2565	TIR2	120.885499329415	N2-like	AB1	N2-like
JU2565	sosi1	122.475169846189	N2-like	AB1	N2-like
JU2565	eri6e	106.237732592357	N2-like	AB1	N2-like
JU2565	eri6f	115.724357724594	N2-like	AB1	N2-like
JU2565	eri6f3utr	86.8494899693036	N2-like	AB1	N2-like
JU2566	TIR1	128.277913954167	N2-like	AB1	N2-like
JU2566	TIR2	121.142212481092	N2-like	AB1	N2-like
JU2566	sosi1	123.298491761076	N2-like	AB1	N2-like
JU2566	eri6e	124.976452595424	N2-like	AB1	N2-like
JU2566	eri6f	94.8903135440252	N2-like	AB1	N2-like
JU2566	eri6f3utr	113.462091505474	N2-like	AB1	N2-like
JU2570	TIR1	103.584355028115	N2-like	AB1	N2-like
JU2570	TIR2	98.1940025805055	N2-like	AB1	N2-like
JU2570	sosi1	126.995656988769	N2-like	AB1	N2-like
JU2570	eri6e	123.012124557281	N2-like	AB1	N2-like
JU2570	eri6f	119.039988156072	N2-like	AB1	N2-like
JU2570	eri6f3utr	94.8625790133528	N2-like	AB1	N2-like
JU2572	TIR1	97.1989722224259	N2-like	AB1	N2-like
JU2572	TIR2	98.1181873227172	N2-like	AB1	N2-like
JU2572	sosi1	144.170915100226	N2-like	AB1	N2-like
JU2572	eri6e	148.237892377973	N2-like	AB1	N2-like
JU2572	eri6f	114.034663439593	N2-like	AB1	N2-like
JU2572	eri6f3utr	112.348962519503	N2-like	AB1	N2-like
JU2575	TIR1	116.12381580223	N2-like	AB1	N2-like
JU2575	TIR2	148.631998198714	N2-like	AB1	N2-like
JU2575	sosi1	115.560852471689	N2-like	AB1	N2-like
JU2575	eri6e	115.767732180078	N2-like	AB1	N2-like
JU2575	eri6f	102.892101264137	N2-like	AB1	N2-like
JU2575	eri6f3utr	81.2294801571277	N2-like	AB1	N2-like
JU2576	TIR1	131.017580560358	N2-like	AB1	N2-like
JU2576	TIR2	131.702892667518	N2-like	AB1	N2-like
JU2576	sosi1	127.291851901652	N2-like	AB1	N2-like
JU2576	eri6e	115.485398350397	N2-like	AB1	N2-like
JU2576	eri6f	116.89083112118	N2-like	AB1	N2-like
JU2576	eri6f3utr	108.967630484934	N2-like	AB1	N2-like
JU2578	TIR1	121.588112859253	N2-like	AB1	N2-like
JU2578	TIR2	124.989573746582	N2-like	AB1	N2-like
JU2578	sosi1	109.700524337134	N2-like	AB1	N2-like
JU2578	eri6e	113.301428251785	N2-like	AB1	N2-like
JU2578	eri6f	91.1337523675817	N2-like	AB1	N2-like
JU2578	eri6f3utr	98.6927642752593	N2-like	AB1	N2-like
JU2581	TIR1	103.84839802014	N2-like	AB1	N2-like
JU2581	TIR2	123.508477790166	N2-like	AB1	N2-like
JU2581	sosi1	123.490534705372	N2-like	AB1	N2-like
JU2581	eri6e	126.495980861833	N2-like	AB1	N2-like
JU2581	eri6f	106.004032014302	N2-like	AB1	N2-like
JU2581	eri6f3utr	122.718083760653	N2-like	AB1	N2-like
JU2586	TIR1	112.582478992516	N2-like	AB1	N2-like
JU2586	TIR2	99.0350191574662	N2-like	AB1	N2-like
JU2586	sosi1	108.858401289863	N2-like	AB1	N2-like
JU2586	eri6e	109.003201966292	N2-like	AB1	N2-like
JU2586	eri6f	124.971672480604	N2-like	AB1	N2-like
JU2586	eri6f3utr	95.7181717066648	N2-like	AB1	N2-like
JU2587	TIR1	110.546712773644	N2-like	AB1	N2-like
JU2587	TIR2	217.212454169494	N2-like	AB1	N2-like
JU2587	sosi1	111.31576994964	N2-like	AB1	N2-like
JU2587	eri6e	116.916532550973	N2-like	AB1	N2-like
JU2587	eri6f	80.5859264230515	N2-like	AB1	N2-like
JU2587	eri6f3utr	146.192405379675	N2-like	AB1	N2-like
JU258	TIR1	30.4389082431574	unknown	unknown	ANCeri-7
JU258	TIR2	30.7043339122319	unknown	unknown	ANCeri-7
JU258	sosi1	230.62146334722	unknown	unknown	ANCeri-7
JU258	eri6e	249.576307633183	unknown	unknown	ANCeri-7
JU258	eri6f	125.352807093472	unknown	unknown	ANCeri-7
JU258	eri6f3utr	77.7942276860628	unknown	unknown	ANCeri-7
JU2592	TIR1	143.896075996353	N2-like	AB1	N2-like
JU2592	TIR2	136.943125907735	N2-like	AB1	N2-like
JU2592	sosi1	118.38506539466	N2-like	AB1	N2-like
JU2592	eri6e	117.63132365604	N2-like	AB1	N2-like
JU2592	eri6f	108.966181220164	N2-like	AB1	N2-like
JU2592	eri6f3utr	105.996027065456	N2-like	AB1	N2-like
JU2593	TIR1	130.96001224914	N2-like	AB1	N2-like
JU2593	TIR2	162.700725888615	N2-like	AB1	N2-like
JU2593	sosi1	121.276896814739	N2-like	AB1	N2-like
JU2593	eri6e	135.695106525793	N2-like	AB1	N2-like
JU2593	eri6f	94.9628025109524	N2-like	AB1	N2-like
JU2593	eri6f3utr	84.8036178289173	N2-like	AB1	N2-like
JU2600	TIR1	95.0928983463016	N2-like	AB1	N2-like
JU2600	TIR2	108.65461777015	N2-like	AB1	N2-like
JU2600	sosi1	109.725136721892	N2-like	AB1	N2-like
JU2600	eri6e	92.9064945582045	N2-like	AB1	N2-like
JU2600	eri6f	91.0909935539709	N2-like	AB1	N2-like
JU2600	eri6f3utr	87.235819919048	N2-like	AB1	N2-like
JU2610	TIR1	117.77144685511	N2-like	AB1	N2-like
JU2610	TIR2	105.771076121857	N2-like	AB1	N2-like
JU2610	sosi1	127.966033445351	N2-like	AB1	N2-like
JU2610	eri6e	134.785315440285	N2-like	AB1	N2-like
JU2610	eri6f	115.615366950368	N2-like	AB1	N2-like
JU2610	eri6f3utr	101.378539804406	N2-like	AB1	N2-like
JU2619	TIR1	96.1295088161534	JU2526	JU2526	INVsosi-1
JU2619	TIR2	96.8916515291213	JU2526	JU2526	INVsosi-1
JU2619	sosi1	174.122181509881	JU2526	JU2526	INVsosi-1
JU2619	eri6e	114.46139621551	JU2526	JU2526	INVsosi-1
JU2619	eri6f	117.120224284688	JU2526	JU2526	INVsosi-1
JU2619	eri6f3utr	110.209367029182	JU2526	JU2526	INVsosi-1
JU2800	TIR1	112.391616274031	N2-like	AB1	N2-like
JU2800	TIR2	119.716240583848	N2-like	AB1	N2-like
JU2800	sosi1	124.155802241145	N2-like	AB1	N2-like
JU2800	eri6e	106.203077967821	N2-like	AB1	N2-like
JU2800	eri6f	118.441183633354	N2-like	AB1	N2-like
JU2800	eri6f3utr	98.7722768195038	N2-like	AB1	N2-like
JU2811	TIR1	157.832103450627	N2-like	AB1	N2-like
JU2811	TIR2	198.951375057518	N2-like	AB1	N2-like
JU2811	sosi1	94.2574592205712	N2-like	AB1	N2-like
JU2811	eri6e	86.9771466050934	N2-like	AB1	N2-like
JU2811	eri6f	88.1645605353862	N2-like	AB1	N2-like
JU2811	eri6f3utr	90.8570277109334	N2-like	AB1	N2-like
JU2825	TIR1	111.20858779474	N2-like	AB1	N2-like
JU2825	TIR2	95.1259832361402	N2-like	AB1	N2-like
JU2825	sosi1	147.462353201655	N2-like	AB1	N2-like
JU2825	eri6e	113.067674716939	N2-like	AB1	N2-like
JU2825	eri6f	100.772639586693	N2-like	AB1	N2-like
JU2825	eri6f3utr	107.465865846488	N2-like	AB1	N2-like
JU2829	TIR1	130.740951320629	N2-like	AB1	N2-like
JU2829	TIR2	115.041044836576	N2-like	AB1	N2-like
JU2829	sosi1	97.5237574161685	N2-like	AB1	N2-like
JU2829	eri6e	105.084684187181	N2-like	AB1	N2-like
JU2829	eri6f	113.735712334848	N2-like	AB1	N2-like
JU2829	eri6f3utr	111.034512668128	N2-like	AB1	N2-like
JU2838	TIR1	106.254128947641	N2-like	AB1	N2-like
JU2838	TIR2	134.703200311336	N2-like	AB1	N2-like
JU2838	sosi1	101.009401145739	N2-like	AB1	N2-like
JU2838	eri6e	89.7204566775005	N2-like	AB1	N2-like
JU2838	eri6f	101.977521559768	N2-like	AB1	N2-like
JU2838	eri6f3utr	105.585569043183	N2-like	AB1	N2-like
JU2841	TIR1	95.4274785330523	N2-like	AB1	N2-like
JU2841	TIR2	106.186014372575	N2-like	AB1	N2-like
JU2841	sosi1	118.545805165077	N2-like	AB1	N2-like
JU2841	eri6e	119.631733822567	N2-like	AB1	N2-like
JU2841	eri6f	90.7537484520885	N2-like	AB1	N2-like
JU2841	eri6f3utr	87.7409789984861	N2-like	AB1	N2-like
JU2853	TIR1	150.206720391652	N2-like	AB1	N2-like
JU2853	TIR2	161.264559279935	N2-like	AB1	N2-like
JU2853	sosi1	133.43742189298	N2-like	AB1	N2-like
JU2853	eri6e	115.988523300353	N2-like	AB1	N2-like
JU2853	eri6f	92.7299309418752	N2-like	AB1	N2-like
JU2853	eri6f3utr	73.4913911600546	N2-like	AB1	N2-like
JU2862	TIR1	130.882493226454	N2-like	AB1	N2-like
JU2862	TIR2	132.057635866085	N2-like	AB1	N2-like
JU2862	sosi1	110.568473934971	N2-like	AB1	N2-like
JU2862	eri6e	98.8892749149675	N2-like	AB1	N2-like
JU2862	eri6f	100.383257840698	N2-like	AB1	N2-like
JU2862	eri6f3utr	96.3720256912527	N2-like	AB1	N2-like
JU2866	TIR1	122.760315136133	N2-like	AB1	N2-like
JU2866	TIR2	127.01627567052	N2-like	AB1	N2-like
JU2866	sosi1	120.522166323853	N2-like	AB1	N2-like
JU2866	eri6e	107.993859636085	N2-like	AB1	N2-like
JU2866	eri6f	92.6923961455315	N2-like	AB1	N2-like
JU2866	eri6f3utr	107.198559573381	N2-like	AB1	N2-like
JU2878	TIR1	98.2673514876459	N2-like	AB1	N2-like
JU2878	TIR2	102.089906873728	N2-like	AB1	N2-like
JU2878	sosi1	169.86812071052	N2-like	AB1	N2-like
JU2878	eri6e	93.0342620763568	N2-like	AB1	N2-like
JU2878	eri6f	97.7260583843289	N2-like	AB1	N2-like
JU2878	eri6f3utr	80.0893674357003	N2-like	AB1	N2-like
JU2879	TIR1	102.073970692309	N2-like	AB1	N2-like
JU2879	TIR2	101.338340197471	N2-like	AB1	N2-like
JU2879	sosi1	121.672067315213	N2-like	AB1	N2-like
JU2879	eri6e	111.962195245011	N2-like	AB1	N2-like
JU2879	eri6f	113.016736279707	N2-like	AB1	N2-like
JU2879	eri6f3utr	94.8133895638219	N2-like	AB1	N2-like
JU2906	TIR1	116.015898624633	N2-like	AB1	N2-like
JU2906	TIR2	106.457851683578	N2-like	AB1	N2-like
JU2906	sosi1	151.558978242213	N2-like	AB1	N2-like
JU2906	eri6e	172.017646207063	N2-like	AB1	N2-like
JU2906	eri6f	94.3242970742686	N2-like	AB1	N2-like
JU2906	eri6f3utr	97.9361984767025	N2-like	AB1	N2-like
JU2907	TIR1	95.5098203310225	N2-like	AB1	N2-like
JU2907	TIR2	63.7592629936495	N2-like	AB1	N2-like
JU2907	sosi1	146.710694053686	N2-like	AB1	N2-like
JU2907	eri6e	123.745318115912	N2-like	AB1	N2-like
JU2907	eri6f	118.324917925737	N2-like	AB1	N2-like
JU2907	eri6f3utr	114.134175590425	N2-like	AB1	N2-like
JU310	TIR1	105.805113334642	N2-like	AB1	N2-like
JU310	TIR2	132.923465157562	N2-like	AB1	N2-like
JU310	sosi1	171.013150122965	N2-like	AB1	N2-like
JU310	eri6e	197.570217910427	N2-like	AB1	N2-like
JU310	eri6f	95.5786376863832	N2-like	AB1	N2-like
JU310	eri6f3utr	79.456996567265	N2-like	AB1	N2-like
JU311	TIR1	142.85357817188	N2-like	AB1	N2-like
JU311	TIR2	152.746814344859	N2-like	AB1	N2-like
JU311	sosi1	154.975205829122	N2-like	AB1	N2-like
JU311	eri6e	156.557253751773	N2-like	AB1	N2-like
JU311	eri6f	109.444871045977	N2-like	AB1	N2-like
JU311	eri6f3utr	91.169064776767	N2-like	AB1	N2-like
JU3125	TIR1	111.018162480569	N2-like	AB1	N2-like
JU3125	TIR2	89.8972766783585	N2-like	AB1	N2-like
JU3125	sosi1	145.224293038165	N2-like	AB1	N2-like
JU3125	eri6e	123.363043084043	N2-like	AB1	N2-like
JU3125	eri6f	105.104767032273	N2-like	AB1	N2-like
JU3125	eri6f3utr	146.731216590414	N2-like	AB1	N2-like
JU3127	TIR1	107.468330717672	N2-like	AB1	N2-like
JU3127	TIR2	110.957573199614	N2-like	AB1	N2-like
JU3127	sosi1	139.298408259008	N2-like	AB1	N2-like
JU3127	eri6e	135.821128158395	N2-like	AB1	N2-like
JU3127	eri6f	86.4999002587691	N2-like	AB1	N2-like
JU3127	eri6f3utr	111.208232484308	N2-like	AB1	N2-like
JU3128	TIR1	89.9304975787746	N2-like	AB1	N2-like
JU3128	TIR2	98.1537197595692	N2-like	AB1	N2-like
JU3128	sosi1	178.497271965294	N2-like	AB1	N2-like
JU3128	eri6e	140.485577485881	N2-like	AB1	N2-like
JU3128	eri6f	129.688250718935	N2-like	AB1	N2-like
JU3128	eri6f3utr	94.0412167487798	N2-like	AB1	N2-like
JU3132	TIR1	96.8208704135728	N2-like	AB1	N2-like
JU3132	TIR2	81.3875337268966	N2-like	AB1	N2-like
JU3132	sosi1	171.742015416	N2-like	AB1	N2-like
JU3132	eri6e	166.569056458471	N2-like	AB1	N2-like
JU3132	eri6f	129.971055576666	N2-like	AB1	N2-like
JU3132	eri6f3utr	127.049016851885	N2-like	AB1	N2-like
JU3134	TIR1	118.973187897473	N2-like	AB1	N2-like
JU3134	TIR2	109.426511323878	N2-like	AB1	N2-like
JU3134	sosi1	168.998610388948	N2-like	AB1	N2-like
JU3134	eri6e	142.291657051225	N2-like	AB1	N2-like
JU3134	eri6f	126.786324603996	N2-like	AB1	N2-like
JU3134	eri6f3utr	134.454529711773	N2-like	AB1	N2-like
JU3135	TIR1	75.5746345100884	JU2526	JU2526	INVsosi-1
JU3135	TIR2	64.6173041821664	JU2526	JU2526	INVsosi-1
JU3135	sosi1	231.160633641408	JU2526	JU2526	INVsosi-1
JU3135	eri6e	154.660680669502	JU2526	JU2526	INVsosi-1
JU3135	eri6f	113.1386621831	JU2526	JU2526	INVsosi-1
JU3135	eri6f3utr	106.421054115978	JU2526	JU2526	INVsosi-1
JU3137	TIR1	112.421450906888	N2-like	AB1	N2-like
JU3137	TIR2	97.2756044813349	N2-like	AB1	N2-like
JU3137	sosi1	157.640588178544	N2-like	AB1	N2-like
JU3137	eri6e	148.011949255184	N2-like	AB1	N2-like
JU3137	eri6f	106.039969284529	N2-like	AB1	N2-like
JU3137	eri6f3utr	121.445512296594	N2-like	AB1	N2-like
JU3140	TIR1	95.0217290227419	N2-like	AB1	N2-like
JU3140	TIR2	102.435692433762	N2-like	AB1	N2-like
JU3140	sosi1	124.40564736416	N2-like	AB1	N2-like
JU3140	eri6e	110.510110984693	N2-like	AB1	N2-like
JU3140	eri6f	97.4731717973744	N2-like	AB1	N2-like
JU3140	eri6f3utr	105.414318875834	N2-like	AB1	N2-like
JU3141	TIR1	105.905646071801	N2-like	AB1	N2-like
JU3141	TIR2	91.3574319429354	N2-like	AB1	N2-like
JU3141	sosi1	114.620802327776	N2-like	AB1	N2-like
JU3141	eri6e	105.167019971669	N2-like	AB1	N2-like
JU3141	eri6f	102.205799468276	N2-like	AB1	N2-like
JU3141	eri6f3utr	97.1068478714009	N2-like	AB1	N2-like
JU3144	TIR1	77.2551537618194	N2-like	AB1	N2-like
JU3144	TIR2	84.5354401926755	N2-like	AB1	N2-like
JU3144	sosi1	170.741636870125	N2-like	AB1	N2-like
JU3144	eri6e	161.089570012049	N2-like	AB1	N2-like
JU3144	eri6f	145.746476610158	N2-like	AB1	N2-like
JU3144	eri6f3utr	72.7749134571573	N2-like	AB1	N2-like
JU3166	TIR1	117.451845266477	JU2526	JU2526	INVsosi-1
JU3166	TIR2	113.539453424261	JU2526	JU2526	INVsosi-1
JU3166	sosi1	182.969951810976	JU2526	JU2526	INVsosi-1
JU3166	eri6e	113.677794284025	JU2526	JU2526	INVsosi-1
JU3166	eri6f	102.274613614329	JU2526	JU2526	INVsosi-1
JU3166	eri6f3utr	100.896309872438	JU2526	JU2526	INVsosi-1
JU3167	TIR1	136.200146127438	N2-like	AB1	N2-like
JU3167	TIR2	104.162102002328	N2-like	AB1	N2-like
JU3167	sosi1	119.013126879789	N2-like	AB1	N2-like
JU3167	eri6e	122.908109387233	N2-like	AB1	N2-like
JU3167	eri6f	107.713704389769	N2-like	AB1	N2-like
JU3167	eri6f3utr	111.206341791635	N2-like	AB1	N2-like
JU3169	TIR1	104.967296510301	N2-like	AB1	N2-like
JU3169	TIR2	112.261934082256	N2-like	AB1	N2-like
JU3169	sosi1	126.943363521364	N2-like	AB1	N2-like
JU3169	eri6e	110.582019062118	N2-like	AB1	N2-like
JU3169	eri6f	116.146981166243	N2-like	AB1	N2-like
JU3169	eri6f3utr	113.107220860735	N2-like	AB1	N2-like
JU3224	TIR1	60.4465308129117	N2-like	AB1	N2-like
JU3224	TIR2	72.7487270116854	N2-like	AB1	N2-like
JU3224	sosi1	315.397946199609	N2-like	AB1	N2-like
JU3224	eri6e	107.236751782955	N2-like	AB1	N2-like
JU3224	eri6f	72.5749748085696	N2-like	AB1	N2-like
JU3224	eri6f3utr	70.8123819090657	N2-like	AB1	N2-like
JU3225	TIR1	113.903475462353	N2-like	AB1	N2-like
JU3225	TIR2	68.9011156977067	N2-like	AB1	N2-like
JU3225	sosi1	200.76163012747	N2-like	AB1	N2-like
JU3225	eri6e	165.718857881962	N2-like	AB1	N2-like
JU3225	eri6f	111.602672038459	N2-like	AB1	N2-like
JU3225	eri6f3utr	104.619882357126	N2-like	AB1	N2-like
JU3226	TIR1	7.93650467287097	ANCeri-7	ECA1238	ANCeri-7
JU3226	TIR2	2.99622614904917	ANCeri-7	ECA1238	ANCeri-7
JU3226	sosi1	356.730381670863	ANCeri-7	ECA1238	ANCeri-7
JU3226	eri6e	108.891537813006	ANCeri-7	ECA1238	ANCeri-7
JU3226	eri6f	94.9486612668772	ANCeri-7	ECA1238	ANCeri-7
JU3226	eri6f3utr	83.4097404772688	ANCeri-7	ECA1238	ANCeri-7
JU3228	TIR1	89.3429676498406	N2-like	AB1	N2-like
JU3228	TIR2	71.6034267930637	N2-like	AB1	N2-like
JU3228	sosi1	302.698409580015	N2-like	AB1	N2-like
JU3228	eri6e	109.66608766052	N2-like	AB1	N2-like
JU3228	eri6f	101.022473489262	N2-like	AB1	N2-like
JU3228	eri6f3utr	70.7520710215437	N2-like	AB1	N2-like
JU323	TIR1	134.324398656835	N2-like	AB1	N2-like
JU323	TIR2	177.252598553541	N2-like	AB1	N2-like
JU323	sosi1	150.504487604016	N2-like	AB1	N2-like
JU323	eri6e	152.658957422558	N2-like	AB1	N2-like
JU323	eri6f	107.925043261287	N2-like	AB1	N2-like
JU323	eri6f3utr	88.4133380920607	N2-like	AB1	N2-like
JU3280	TIR1	110.038886134314	N2-like	AB1	N2-like
JU3280	TIR2	89.6592898966688	N2-like	AB1	N2-like
JU3280	sosi1	115.940324725517	N2-like	AB1	N2-like
JU3280	eri6e	102.539692182596	N2-like	AB1	N2-like
JU3280	eri6f	99.1856542719653	N2-like	AB1	N2-like
JU3280	eri6f3utr	101.109891399927	N2-like	AB1	N2-like
JU3282	TIR1	108.229223782787	N2-like	AB1	N2-like
JU3282	TIR2	125.622732982008	N2-like	AB1	N2-like
JU3282	sosi1	108.187159399268	N2-like	AB1	N2-like
JU3282	eri6e	96.5861245950983	N2-like	AB1	N2-like
JU3282	eri6f	115.105635843597	N2-like	AB1	N2-like
JU3282	eri6f3utr	109.675828360005	N2-like	AB1	N2-like
JU3291	TIR1	73.1835703550795	N2-like	AB1	N2-like
JU3291	TIR2	93.7059951325799	N2-like	AB1	N2-like
JU3291	sosi1	103.499957976403	N2-like	AB1	N2-like
JU3291	eri6e	95.8222680439108	N2-like	AB1	N2-like
JU3291	eri6f	96.9073410095406	N2-like	AB1	N2-like
JU3291	eri6f3utr	112.154374207443	N2-like	AB1	N2-like
JU3318	TIR1	93.0615121513116	N2-like	AB1	N2-like
JU3318	TIR2	101.438602255132	N2-like	AB1	N2-like
JU3318	sosi1	242.270082529509	N2-like	AB1	N2-like
JU3318	eri6e	116.051539095884	N2-like	AB1	N2-like
JU3318	eri6f	86.1197201310141	N2-like	AB1	N2-like
JU3318	eri6f3utr	71.2441096284143	N2-like	AB1	N2-like
JU346	TIR1	103.867539046717	N2-like	AB1	N2-like
JU346	TIR2	135.141769089859	N2-like	AB1	N2-like
JU346	sosi1	191.757146685888	N2-like	AB1	N2-like
JU346	eri6e	181.28020797224	N2-like	AB1	N2-like
JU346	eri6f	104.21109606845	N2-like	AB1	N2-like
JU346	eri6f3utr	94.5066244920461	N2-like	AB1	N2-like
